timestamp,gender,benefits,location,work_arrangement,employee_count ,position,level,experience,lang_tool,salary_currency,salary
2/1/2023 13:59:50,male,"Meal card, Road/fuel assistance, Education funds, Supplementary health insurance, Leaandon certain days",Turkey,Hybrid,301-600,Backend Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, Java and related frameworks, Python / R, SQL, Linux, MS Office",TRY,"5.001 - 8.506,80"
2/1/2023 14:06:49,male,Meal card,Turkey,Hybrid,1-50,Backend Developer / Engineer,Mid,3-5 Years,"C# / .NET Framework, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,20.001 - 25.000
2/1/2023 14:07:48,male,"Road/fuel assistance, Company telephone, Education funds, Medical leave",Abroad,Hybrid,51-150,Backend Developer / Engineer,Senior,9-12 Years,Java and related frameworks,EUR,100.001 - 130.000
2/1/2023 14:17:46,male,"Meal card, Supplementary health insurance",Turkey,Remote,601-1.000,Backend Developer / Engineer,Junior,1-3 Years,Java and related frameworks,TRY,20.001 - 25.000
2/1/2023 14:23:09,male,"Meal card, Road/fuel assistance, Gym membership/discount",Turkey,Remote,151-300,Backend Developer / Engineer,Senior,9-12 Years,Java and related frameworks,TRY,37.001 - 45.000
2/1/2023 14:26:07,male,"Meal card, Gift vouchers on special occasions, Supplementary health insurance, Leaandon certain days",Turkey,Remote,1.000-5.000,Backend Developer / Engineer,Senior,12 Years and Older,C# / .NET Framework,TRY,45.001 - 55.000
2/1/2023 14:30:18,male,Meal card,Turkey,Remote,151-300,Backend Developer / Engineer,Junior,0-1 Years,Java and related frameworks,TRY,15.001 - 18.000
2/1/2023 14:36:56,unknownm,Supplementary health insurance,Turkey,Hybrid,1-50,Backend Developer / Engineer,Mid,3-5 Years,"PHP, Flutter",TRY,10.001 - 15.000
2/1/2023 14:38:28,male,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Company telephone, Supplementary health insurance, Leaandon certain days",Turkey,Remote,1.000-5.000,Backend Developer / Engineer,Mid,1-3 Years,"C# / .NET Framework, SQL",TRY,20.001 - 25.000
2/1/2023 14:46:52,male,"Meal card, Road/fuel assistance, Supplementary health insurance, Workers compensation",Turkey,Remote,301-600,Backend Developer / Engineer,Junior,0-1 Years,Java and related frameworks,TRY,20.001 - 25.000
2/1/2023 14:52:51,male,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance, Leaandon certain days, Medical leave",Turkey,Remote,151-300,Backend Developer / Engineer,Junior,0-1 Years,"Java and related frameworks, SQL, Kubernetes, Linux",TRY,15.001 - 18.000
2/1/2023 14:53:37,male,Meal card,Turkey,Remote,301-600,Backend Developer / Engineer,Mid,3-5 Years,C# / .NET Framework,TRY,45.001 - 55.000
2/1/2023 14:54:28,male,"Gym membership/discount, Supplementary health insurance, Employee stock options, Leaandon certain days, Medical leave",Abroad,Remote,51-150,Backend Developer / Engineer,Senior,5-9 Years,"Javascript / Typescript and  related frameworks, Golang",USD,250.000 and Older
2/1/2023 15:11:10,male,Meal card,Turkey,Remote,1-50,Backend Developer / Engineer,Junior,0-1 Years,"Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,10.001 - 15.000
2/1/2023 15:17:27,male,"Meal card, Road/fuel assistance, Supplementary health insurance",Turkey,Hybrid,1.000-5.000,Backend Developer / Engineer,Junior,0-1 Years,"Java and related frameworks, SQL",TRY,8.507 - 10.000
2/1/2023 15:24:15,female,"Meal card, Gift vouchers on special occasions, Education funds, Supplementary health insurance, Leaandon certain days, Life insurance",Turkey,Remote,51-150,Backend Developer / Engineer,Senior,12 Years and Older,"C# / .NET Framework, SQL",TRY,37.001 - 45.000
2/1/2023 15:30:36,female,,Turkey,Remote,151-300,Backend Developer / Engineer,Mid,3-5 Years,C# / .NET Framework,TRY,20.001 - 25.000
2/1/2023 15:35:58,male,Meal card,Turkey,Remote,601-1.000,Backend Developer / Engineer,Mid,3-5 Years,"C# / .NET Framework, SQL",TRY,30.001 - 37.000
2/1/2023 15:40:54,male,,Turkey,Remote,1-50,Backend Developer / Engineer,Mid,1-3 Years,PHP,TRY,10.001 - 15.000
2/1/2023 15:49:54,female,"Meal card, Road/fuel assistance, Life insurance",Turkey,Office,1-50,Backend Developer / Engineer,Junior,0-1 Years,"Java and related frameworks, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,8.507 - 10.000
2/1/2023 15:56:10,male,"Road/fuel assistance, Supplementary health insurance",Turkey,Office,1.000-5.000,Backend Developer / Engineer,Senior,12 Years and Older,"C# / .NET Framework, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,30.001 - 37.000
2/1/2023 16:05:31,male,"Supplementary health insurance, Leaandon certain days",Turkey,Hybrid,1-50,Backend Developer / Engineer,Mid,3-5 Years,C# / .NET Framework,TRY,15.001 - 18.000
2/1/2023 16:06:12,female,"Meal card, Company telephone, Supplementary health insurance, Retirement planning services",Turkey,Remote,10.000 and Older,Backend Developer / Engineer,Mid,1-3 Years,"C# / .NET Framework, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,10.001 - 15.000
2/1/2023 16:17:55,female,"Meal card, Road/fuel assistance",Turkey,Office,1-50,Backend Developer / Engineer,Junior,1-3 Years,"Javascript / Typescript and  related frameworks, DevOps tools",TRY,10.001 - 15.000
2/1/2023 16:29:40,male,"Meal card, Road/fuel assistance, Supplementary health insurance",Turkey,Remote,51-150,Backend Developer / Engineer,Junior,0-1 Years,C# / .NET Framework,TRY,15.001 - 18.000
2/1/2023 16:54:16,male,"Meal card, Supplementary health insurance, Leaandon certain days",Turkey,Hybrid,151-300,Backend Developer / Engineer,Junior,1-3 Years,C# / .NET Framework,TRY,10.001 - 15.000
2/1/2023 18:27:39,male,"Meal card, Road/fuel assistance, Supplementary health insurance, Retirement planning services",Turkey,Remote,10.000 and Older,Backend Developer / Engineer,Mid,1-3 Years,"C# / .NET Framework, Java and related frameworks, Cloud tools ( AWS, Azure, GCP etc)",TRY,20.001 - 25.000
2/1/2023 18:42:09,male,Meal card,Turkey,Hybrid,151-300,Backend Developer / Engineer,Junior,0-1 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, SQL",TRY,10.001 - 15.000
2/1/2023 18:43:49,male,"Gym membership/discount, Employee stock options, Leaandon certain days, Unemployment insurance",Abroad,Hybrid,1.000-5.000,Backend Developer / Engineer,Mid,5-9 Years,Golang,EUR,70.001 - 85.000
2/1/2023 18:56:12,male,"Meal card, Supplementary health insurance",Turkey,Remote,1.000-5.000,Backend Developer / Engineer,Junior,1-3 Years,Java and related frameworks,TRY,18.001 - 20.000
2/1/2023 18:57:02,male,"Company telephone, Education funds, Supplementary health insurance, Employee stock options, Life insurance, Retirement planning services, Unemployment insurance",Abroad,Office,1-50,Backend Developer / Engineer,Senior,5-9 Years,Java and related frameworks,EUR,85.001 - 100.000
2/1/2023 18:58:14,male,"Meal card, Employee stock options",Turkey,Remote,301-600,Backend Developer / Engineer,Senior,3-5 Years,"Golang, Cloud tools ( AWS, Azure, GCP etc), NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",EUR,45.001 - 55.000
2/1/2023 19:30:33,unknownm,Meal card,Turkey,Remote,1-50,Backend Developer / Engineer,Senior,3-5 Years,C# / .NET Framework,TRY,20.001 - 25.000
2/1/2023 19:32:54,male,"Meal card, Road/fuel assistance, Supplementary health insurance",Turkey,Remote,10.000 and Older,Backend Developer / Engineer,Junior,0-1 Years,"Java and related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,18.001 - 20.000
2/1/2023 19:50:19,male,"Meal card, Company telephone, Supplementary health insurance",Turkey,Remote,1.000-5.000,Backend Developer / Engineer,Junior,0-1 Years,Java and related frameworks,TRY,10.001 - 15.000
2/1/2023 20:38:24,female,"Meal card, Road/fuel assistance",Turkey,Office,1-50,Backend Developer / Engineer,Junior,0-1 Years,C# / .NET Framework,TRY,10.001 - 15.000
2/1/2023 21:11:40,male,"Meal card, Supplementary health insurance, Leaandon certain days",Turkey,Hybrid,51-150,Backend Developer / Engineer,Senior,5-9 Years,"Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc), Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools",EUR,37.001 - 45.000
2/1/2023 21:24:04,male,"Meal card, Road/fuel assistance, Unemployment insurance",Turkey,Hybrid,10.000 and Older,Backend Developer / Engineer,Mid,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,30.001 - 37.000
2/1/2023 21:30:01,male,,Turkey,Office,1-50,Backend Developer / Engineer,Senior,5-9 Years,PHP,TRY,10.001 - 15.000
2/1/2023 22:24:01,male,"Meal card, Road/fuel assistance",Turkey,Hybrid,51-150,Backend Developer / Engineer,Mid,1-3 Years,Java and related frameworks,TRY,25.001 - 30.000
2/1/2023 23:41:49,male,Meal card,Turkey,Remote,1-50,Backend Developer / Engineer,Senior,5-9 Years,"Javascript / Typescript and  related frameworks, PHP, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,20.001 - 25.000
2/1/2023 23:44:24,unknownm,"Meal card, Supplementary health insurance",Turkey,Hybrid,1.000-5.000,Backend Developer / Engineer,Junior,1-3 Years,Java and related frameworks,TRY,15.001 - 18.000
2/1/2023 23:59:50,female,"Meal card, Supplementary health insurance, Leaandon certain days",Turkey,Remote,51-150,Backend Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,10.001 - 15.000
2/2/2023 0:18:32,male,"Meal card, Road/fuel assistance, Supplementary health insurance",Turkey,Hybrid,151-300,Backend Developer / Engineer,Senior,3-5 Years,"C# / .NET Framework, SQL",TRY,10.001 - 15.000
2/2/2023 1:47:30,male,"Meal card, Supplementary health insurance",Turkey,Remote,51-150,Backend Developer / Engineer,Junior,1-3 Years,"Python / R, Cloud tools ( AWS, Azure, GCP etc), SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,20.001 - 25.000
2/2/2023 2:16:07,male,"Meal card, Company telephone, Education funds, Life insurance",Turkey,Remote,1.000-5.000,Backend Developer / Engineer,Mid,3-5 Years,"Java and related frameworks, Kotlin, Golang, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",TRY,37.001 - 45.000
2/2/2023 2:45:49,male,Supplementary health insurance,Abroad,Remote,51-150,Backend Developer / Engineer,Junior,0-1 Years,Java and related frameworks,USD,25.001 - 30.000
2/2/2023 8:45:29,male,"Road/fuel assistance, Gym membership/discount, Gift vouchers on special occasions",Turkey,Office,5.000-10.000,Backend Developer / Engineer,Mid,1-3 Years,"Java and related frameworks, SQL, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,37.001 - 45.000
2/2/2023 9:49:48,female,Meal card,Turkey,Remote,1-50,Backend Developer / Engineer,Junior,1-3 Years,Javascript / Typescript and  related frameworks,TRY,10.001 - 15.000
2/2/2023 9:58:19,male,"Education funds, Supplementary health insurance",Turkey,Remote,601-1.000,Backend Developer / Engineer,Senior,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",TRY,25.001 - 30.000
2/2/2023 10:14:39,male,"Gift vouchers on special occasions, Supplementary health insurance",Turkey,Remote,1.000-5.000,Backend Developer / Engineer,Mid,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,30.001 - 37.000
2/2/2023 10:26:09,male,"Meal card, Road/fuel assistance, Company telephone, Education funds, Supplementary health insurance, Leaandon certain days, Life insurance",Turkey,Remote,5.000-10.000,Backend Developer / Engineer,Mid,5-9 Years,"Java and related frameworks, Kotlin",TRY,45.001 - 55.000
2/2/2023 11:21:43,male,,Turkey,Hybrid,151-300,Backend Developer / Engineer,Mid,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, NoSQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,15.001 - 18.000
2/2/2023 11:26:30,male,"Meal card, Leaandon certain days, Life insurance",Turkey,Hybrid,1.000-5.000,Backend Developer / Engineer,Senior,3-5 Years,"C# / .NET Framework, Java and related frameworks",TRY,45.001 - 55.000
2/2/2023 13:22:30,male,"Meal card, Road/fuel assistance",Turkey,Hybrid,1.000-5.000,Backend Developer / Engineer,Mid,3-5 Years,C# / .NET Framework,TRY,20.001 - 25.000
2/2/2023 16:30:29,male,"Meal card, Supplementary health insurance, Life insurance",Turkey,Office,1-50,Backend Developer / Engineer,Junior,0-1 Years,"Javascript / Typescript and  related frameworks, PHP",TRY,"5.001 - 8.506,80"
2/2/2023 19:05:51,male,"Meal card, Supplementary health insurance, Retirement planning services",Turkey,Hybrid,1-50,Backend Developer / Engineer,Mid,3-5 Years,C# / .NET Framework,TRY,20.001 - 25.000
1/31/2023 21:31:28,male,Meal card,Turkey,Hybrid,10.000 and Older,Business Analyst,Mid,0-1 Years,"SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools, MS Office",TRY,10.001 - 15.000
1/31/2023 21:41:45,male,"Meal card, Gift vouchers on special occasions, Supplementary health insurance",Turkey,Remote,51-150,Business Analyst,Junior,1-3 Years,"SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,"5.001 - 8.506,80"
1/31/2023 22:01:30,male,"Meal card, Supplementary health insurance",Turkey,Hybrid,10.000 and Older,Business Analyst,Senior,3-5 Years,"Figma / XD and  other design tools, Cloud tools ( AWS, Azure, GCP etc), No-code / Low-code tools, Adobe CC tools, MS Office",TRY,25.001 - 30.000
1/31/2023 22:42:19,female,"Meal card, Supplementary health insurance",Turkey,Remote,151-300,Business Analyst,Senior,9-12 Years,"Figma / XD and  other design tools, SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,30.001 - 37.000
1/31/2023 22:50:36,male,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance",Turkey,Office,601-1.000,Business Analyst,Junior,1-3 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, PHP, SQL, Linux",TRY,20.001 - 25.000
1/31/2023 22:55:46,female,"Meal card, Supplementary health insurance",Turkey,Remote,151-300,Business Analyst,Junior,0-1 Years,"SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,10.001 - 15.000
1/31/2023 22:57:44,male,"Meal card, Life insurance",Turkey,Remote,51-150,Business Analyst,Mid,3-5 Years,"Figma / XD and  other design tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools, MS Office",TRY,30.001 - 37.000
1/31/2023 23:06:27,male,"Meal card, Gift vouchers on special occasions, Supplementary health insurance, Leaandon certain days",Turkey,Remote,151-300,Business Analyst,Senior,5-9 Years,"SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,45.001 - 55.000
1/31/2023 23:09:45,female,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance, Leaandon certain days",Turkey,Remote,10.000 and Older,Business Analyst,Junior,1-3 Years,"C# / .NET Framework, SQL, MS Office",TRY,15.001 - 18.000
1/31/2023 23:57:38,male,"Meal card, Gym membership/discount, Gift vouchers on special occasions, Company telephone, Food aid, Education funds, Supplementary health insurance, Employee stock options, Leaandon certain days, Life insurance, Retirement planning services, Unemployment insurance, Medical leave",Turkey,Hybrid,5.000-10.000,Business Analyst,Junior,0-1 Years,"Figma / XD and  other design tools, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,20.001 - 25.000
2/1/2023 0:29:25,male,"Meal card, Gift vouchers on special occasions, Company telephone, Supplementary health insurance, Unemployment insurance, Workers compensation, Medical leave",Turkey,Remote,10.000 and Older,Business Analyst,Senior,12 Years and Older,"C# / .NET Framework, Java and related frameworks, Javascript / Typescript and  related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,10.001 - 15.000
2/1/2023 0:47:14,female,"Meal card, Company telephone, Education funds, Supplementary health insurance, Medical leave",Turkey,Remote,1-50,Business Analyst,Senior,1-3 Years,"C# / .NET Framework, Java and related frameworks, Flutter, Figma / XD and  other design tools, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,20.001 - 25.000
2/1/2023 4:29:15,female,"Meal card, Gym membership/discount, Company telephone, Education funds, Supplementary health insurance",Turkey,Hybrid,301-600,Business Analyst,Mid,1-3 Years,"SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,25.001 - 30.000
2/1/2023 5:20:54,male,"Meal card, Supplementary health insurance",Turkey,Remote,10.000 and Older,Business Analyst,Mid,1-3 Years,"C# / .NET Framework, Figma / XD and  other design tools, SQL, NoSQL, MS Office",TRY,15.001 - 18.000
